run_id,domain,model,harness,homepage_reached,docs_reached,sitemap_reached,web_search_used,llms_txt_reached,well_known_reached,openapi_reached,agents_md_reached,homepage_first_turn,next_hop_docs,homepage_visits,docs_pages_fetched,web_fetch_calls,format_set_calls,markdown_calls,llms_txt_fetches,llms_txt_linked,well_known_fetches,well_known_linked,openapi_fetches,openapi_linked,agents_md_fetches,agents_md_linked,llms_followed_listing,answer_code_matched_fetch,answer_grounded,answer_ground_kind,site_ships_llms_txt,site_ships_openapi,site_ships_agents_md
97e9992c-d37f-4e04-a253-7352f337d37c,stripe.com,claude-fable-5,claude-agent-sdk,0,1,0,0,1,1,0,0,,,0,1,0,0,0,2,1,1,1,0,0,0,0,1,,1,well_known,1,0,1
8794660e-2cc2-45db-adc3-9d8cfb0c5c71,attio.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,1,1
4c983e25-a098-4b07-8f1c-3950653f20e5,monday.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,,1,homepage,1,1,0
0e003d31-4ff6-4cce-8627-bbc5a8dae15a,monday.com,claude-fable-5,claude-agent-sdk,1,1,0,0,1,0,0,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,docs_page,1,1,0
2ed81842-98c0-4925-a127-7e258e37c0d0,zapier.com,claude-haiku-4-5,claude-agent-sdk,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,0,1
18565be0-33ca-4720-a7b6-1ccc359e0434,telnyx.com,claude-fable-5,claude-agent-sdk,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,1,llms_txt,1,1,1
7c73859c-5e1a-4dba-9338-95763315f9b3,ora.ai,claude-haiku-4-5,claude-agent-sdk,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,,1,llms_txt,1,1,1
1f621fce-9864-4076-a762-a1c371c36be0,attio.com,claude-fable-5,claude-agent-sdk,1,1,0,0,1,0,0,0,1,0,1,3,0,0,0,2,1,0,0,0,0,0,0,0,1,1,docs_page,1,1,1
53c9d65b-e7e9-4370-8895-e6ee8224f325,stripe.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,1
690ed2dc-d863-45dd-be1a-039b2ddffe6a,stripe.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,1,0,0,1,0,2,2,0,0,0,0,0,1,1,0,0,0,0,,,1,docs_page,1,0,1
6ffe3a3d-6c8b-4126-9a35-f1bdd03b3d2c,attio.com,claude-fable-5,claude-agent-sdk,0,0,0,0,1,0,0,0,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,1,llms_txt,1,1,1
22742580-766e-4354-b073-2b910a0f8965,ora.ai,claude-haiku-4-5,claude-agent-sdk,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,openapi,1,1,1
5fb76055-f49f-4353-8055-b8e12659a5d7,ora.ai,claude-haiku-4-5,claude-agent-sdk,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,,1,llms_txt,1,1,1
d5a3ff28-fcce-47e7-833f-cc636e2e2cde,monday.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,,,0,,1,1,0
ae4beda7-7f01-49e0-a3d8-9245d600cf43,stripe.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,1
bfd16e08-ccce-43d6-9126-20e69121e631,ora.ai,claude-haiku-4-5,claude-agent-sdk,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,2,2,0,0,0,,1,llms_txt,1,1,1
de111eba-7baa-4dcc-9770-2daab97b9f2d,zapier.com,claude-haiku-4-5,claude-agent-sdk,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,mcp_tool_call,1,0,1
b68d469c-ca0a-4ee0-9394-6eac9096379f,stripe.com,claude-haiku-4-5,claude-agent-sdk,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,mcp_tool_call,1,0,1
b6973aa5-f124-449b-9a3a-b4daeb0580ba,stripe.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,1,homepage,1,0,1
f529666b-a36d-4a04-8a6e-e4e42956357b,stripe.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,1
8088e07d-a712-4209-b6ca-0434d2ea9254,telnyx.com,claude-fable-5,claude-agent-sdk,0,0,0,0,1,0,0,0,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,1,llms_txt,1,1,1
26d6be83-2e0a-4b58-ba23-c5d928346612,telnyx.com,claude-fable-5,claude-agent-sdk,0,0,0,0,1,0,0,0,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,1,llms_txt,1,1,1
1677d506-dcc2-469c-a8bf-f37358b3ad36,monday.com,claude-fable-5,claude-agent-sdk,0,1,0,0,1,1,0,0,,,0,1,0,0,0,1,0,2,2,0,0,0,0,1,,1,well_known,1,1,0
77125d17-eff1-4ac6-b57a-b59e6c904533,zapier.com,claude-fable-5,claude-agent-sdk,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,,1,llms_txt,1,0,1
cc2f7150-1512-4276-bce7-672cd48231fc,zapier.com,claude-fable-5,claude-agent-sdk,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,mcp_tool_call,1,0,1
8f8ecf2c-a1fd-4a43-b684-028b2f650141,telnyx.com,claude-haiku-4-5,claude-agent-sdk,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,3,3,1,1,0,0,0,,1,llms_txt,1,1,1
3fc5a339-4ea0-4682-85c6-013b2aa33ae2,coda.io,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,2,4,4,4,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
e04d7a2c-0c7b-474f-9f80-ff78fff61c8a,vultr.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,0,2,3,6,6,6,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
3c936fbc-8296-4413-95cf-c1fa64959ef0,hubspot.com,gpt-5.4,eve,0,0,0,1,0,0,0,0,,,0,0,3,3,3,0,0,0,0,0,0,0,0,,,1,site_page,1,0,0
32b53b81-424c-4269-a74a-1aadff88d712,elevenlabs.io,gpt-5.4,eve,0,1,0,0,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,0
95dea234-873f-4b08-8c29-d3aeee0900d9,asana.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,1,1,1,3,3,3,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,0
d0ed7b1b-4c58-4e0d-b13e-505a3585a1a7,ahrefs.com,gpt-5.4,eve,0,1,0,0,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
4da0d2b5-13c4-487e-a04f-00e05ac85b9f,circleci.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,1,1,4,6,6,6,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,0
a303e356-363d-4702-beab-e1174ebb51c2,neon.tech,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,1,1,8,9,9,9,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,0
55ff567a-2fe9-42a4-99f3-edad23e70178,netlify.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,1,1,2,3,3,3,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,0
44d16ff3-35b6-4654-bcd5-12b8b1e74133,twilio.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,0,1,1,4,5,5,5,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,0
3ca54fa2-df53-4921-bbdc-32fe773b9594,affirm.com,gpt-5.4,eve,1,0,0,0,0,0,0,0,1,0,1,0,4,4,4,0,0,0,0,0,0,0,0,,,1,homepage,0,0,0
d8b34613-9ef2-4f56-9745-97c2519eb1ed,basecamp.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,1,3,3,3,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
a1f26683-7685-4e31-a610-ade151b956bb,circleci.com,gpt-5.4,eve,0,1,0,0,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,0
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,3,3,3,3,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,1,4,4,4,0,0,0,0,0,0,0,0,,,1,site_page,1,0,0
a7875dc0-76d7-4b56-8ff0-94788da70f48,basecamp.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,0,1,1,3,3,3,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
a9777535-2f2e-4bba-8ec6-cee5ad041f8c,affirm.com,gpt-5.4,eve,1,0,0,0,0,0,0,0,1,0,1,0,5,5,5,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
d123c15c-cd44-4242-80d2-77ff7263afa4,snowflake.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,0,1,2,4,4,4,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
63cfbbf2-41e0-4c3b-9e78-7f94982eb1b6,snowflake.com,gpt-5.4,eve,0,0,0,1,0,0,0,0,,,0,0,3,3,3,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
2aca767b-6aac-49e9-be4b-c191623f8e65,vultr.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,0,2,2,4,4,4,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
4bc24c1a-d8b2-4888-a73d-6c5ecf9456ab,elevenlabs.io,gpt-5.4,eve,1,1,0,0,0,0,0,0,1,1,1,1,4,4,4,0,0,0,0,0,0,0,0,,,1,site_page,1,0,0
13035518-877d-45ed-a728-4b0f6417d4f0,circleci.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,1,1,4,5,5,5,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,0
3430b6ef-09f0-4381-ae97-ca6759edc94f,circleci.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,1,1,4,5,5,5,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,0
29cceb95-d79b-4c6c-b503-4bbc94e0bc38,asana.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,2,3,3,3,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,0
82ab0e19-bc7d-4087-9415-f84f4f3ce7e5,asana.com,gpt-5.4,eve,1,0,0,1,0,0,0,0,1,0,1,0,3,3,3,0,0,0,0,0,0,0,0,,,1,site_page,1,0,0
e1b1f1b4-1739-4eff-a42b-6f27a3a0e192,confluent.io,gpt-5.4,eve,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0
95f37047-8258-4460-8795-8a20fbe72bc6,miro.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,0,2,2,4,4,4,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
1f29b952-3c9f-45a0-86fe-fa6bb12c6b25,twilio.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,0,1,1,9,11,11,11,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,0
ca25707f-ba15-4ad1-b27f-1072f4f7a7cb,circleci.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,1,1,5,8,8,8,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,0
1866fa40-3b7d-47f2-8ee8-5b7d3a8b1857,circleci.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,3,3,3,3,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,0
37f6e42d-bcb2-474c-bea1-28ccf900a8c1,hubspot.com,gpt-5.4,eve,0,0,0,1,0,0,0,0,,,0,0,3,3,3,0,0,0,0,0,0,0,0,,,1,site_page,1,0,0
312625b7-cafb-49ca-be88-c5f627fca733,neon.tech,gpt-5.4,eve,0,1,0,0,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,0
812205c0-b592-4886-a4ab-5192544a9ecf,airtable.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,3,4,4,4,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
c79696d7-52ad-4aa6-b644-4af764d9774b,coda.io,gpt-5.4,eve,1,1,0,0,0,0,0,0,1,1,1,6,7,7,7,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
0abc959b-be04-4fd8-add2-67af6683fcb9,docusign.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,1,6,6,6,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
43a1a2dc-1ffb-474c-8626-a93f87aa0234,datadoghq.com,gpt-5.4,eve,1,1,0,0,0,0,0,0,1,1,1,2,3,3,3,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,0
39374415-fea8-4323-a4b4-198303666bad,snowflake.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,1,5,5,5,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
8234818e-346c-4837-a5e5-3565a7b008e9,basecamp.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,1,1,1,3,3,3,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
e03096e7-316f-4a36-93ff-d06b4f309fb4,hubspot.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,2,4,4,4,0,0,0,0,0,0,0,0,,,1,site_page,1,0,0
65d0a84c-e60d-4017-9497-40c99794aaaa,hubspot.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,2,7,7,6,0,0,0,0,0,0,0,0,,,0,,1,0,0
f31817a6-5355-4f39-b6bb-957305719f6f,notion.com,gpt-5.4,eve,0,1,0,0,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,1
1afe5b5e-acb6-4bfd-9d85-66b15e6fa8d0,docusign.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,3,5,5,4,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
fd6bb1b0-5f90-41c0-97ee-1816536d031d,datadoghq.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,2,2,2,2,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,0
cbd5af60-4ab6-4877-94ed-dc64d4efca2f,snowflake.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,0,1,3,5,5,5,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
60120b80-44cd-4b0b-80b3-68f13d708dfe,docusign.com,gpt-5.4,eve,0,0,0,1,0,0,0,0,,,0,0,1,1,1,0,0,0,0,0,0,0,0,,,0,,0,0,0
178b117c-618a-4cbb-8219-edf21943fa95,confluent.io,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,2,2,2,2,0,0,0,0,0,0,0,0,,,0,,0,0,0
d0f1cb22-5f06-41ae-8bbf-ae6ce030043b,vultr.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
beba06cf-f9a2-4edd-81c6-a95796e12f4b,miro.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,0,1,1,4,4,4,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
704f322e-50eb-4744-8149-be13ef6e821b,elevenlabs.io,gpt-5.4,eve,0,1,0,0,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,0
f4b0f1aa-5459-4c26-a0e5-8d50fb2f2655,asana.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,0
dfd1aff0-b0b9-427c-9c1a-d3ec27b540cc,datadoghq.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,0,1,4,5,5,5,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,0
967f1c5a-a852-48d0-b965-ab632f820a88,hubspot.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,2,2,2,1,0,0,0,0,0,0,0,0,,,0,,1,0,0
80f6c09d-66af-48b5-96f9-0158a4bacb93,notion.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,2,5,5,5,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,1
9e5ef57e-9e7d-42ba-a690-584d849b5d3e,circleci.com,gpt-5.4,eve,0,1,0,0,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,0
0902cb09-e8e3-4d86-99a1-80f6e4cb6f63,snowflake.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,1,4,4,4,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
1babb1fb-6652-4af8-9b4c-a94cd20e6dd8,coda.io,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,1,1,7,8,8,8,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
33d822e7-dc23-4c5b-902b-75f416bd44e3,airtable.com,gpt-5.4,eve,0,1,0,0,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
c3af7f61-952a-42b7-8192-480a836980d7,notion.com,gpt-5.4,eve,1,0,0,1,0,0,0,0,1,0,1,0,7,7,7,0,0,0,0,0,0,0,0,,,1,site_page,1,0,1
7c02b42a-11cf-4caf-9ec1-de7621d987d3,notion.com,gpt-5.4,eve,0,1,0,0,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,1
0c84e5ab-fa0e-43c1-bca3-f0ae97c46c24,twilio.com,gpt-5.4,eve,1,1,0,0,0,0,0,0,1,1,1,4,6,6,6,0,0,0,0,0,0,0,0,,,1,homepage,1,0,0
d9f9133c-572b-40e4-b5db-7bdd2080c7a8,basecamp.com,gpt-5.4,eve,1,0,0,0,0,0,0,0,1,0,1,0,4,4,4,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
64924fb0-1369-4fbb-aa2f-930b1ffc1173,airtable.com,gpt-5.4,eve,0,1,0,0,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
28c0be0d-70d5-44fa-be76-060e70f41428,asana.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,1,1,1,6,6,6,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,0
e699e491-768a-4c09-b1db-b7da54c4b87d,snowflake.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,4,6,6,6,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
76f1fcbd-a8e1-4f9e-8d22-2dee196eb957,twilio.com,gpt-5.4,eve,0,1,0,0,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,0
1daef2a5-38f3-4e96-ac28-72e3e6f6e068,miro.com,gpt-5.4,eve,0,1,0,0,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
ebccbe71-ca75-49cb-bc27-bd983fc35f25,basecamp.com,gpt-5.4,eve,0,1,0,0,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
2bd0eeda-1101-4235-83f6-1b6c6c5e8fd1,notion.com,gpt-5.4,eve,1,0,0,1,0,0,0,0,1,0,1,0,7,7,7,0,0,0,0,0,0,0,0,,,1,site_page,1,0,1
9fde0ec0-2973-45cb-9ddc-90a1130f207f,airtable.com,gpt-5.4,eve,1,1,0,0,0,0,0,0,1,0,3,1,7,7,7,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
7eda5539-3551-4489-83ce-f4a16c7657e2,basecamp.com,gpt-5.4,eve,0,1,0,0,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
d9582547-c0a0-4f1b-96b2-6b35d83187d6,affirm.com,gpt-5.4,eve,1,0,0,0,0,0,0,0,1,0,1,0,4,4,4,0,0,0,0,0,0,0,0,,,1,homepage,0,0,0
664fbb9f-5168-4f65-bafe-2932fba671ba,vultr.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,2,4,4,4,0,0,0,0,0,0,0,0,,,0,,0,0,0
0400c3be-2d60-4ced-a7b8-70e8edd61bac,vultr.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,1,2,2,2,0,0,0,0,0,0,0,0,,,0,,0,0,0
490a98bb-696f-4a98-abb5-af5d0c26123c,affirm.com,gpt-5.4,eve,1,0,0,1,0,0,0,0,1,0,1,0,5,5,5,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
10bd090d-efc4-41e6-bc64-3f8281a89db9,elevenlabs.io,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,1,1,3,4,4,4,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,0
4b89d41d-699c-4e3c-a381-615db467e33b,coda.io,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,2,1,1,1,0,0,0,0,0,0,0,0,,,0,,0,0,0
39e55fcc-4ffb-4fd7-96ae-61d881ed2b3a,neon.tech,gpt-5.4,eve,0,1,0,0,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,0
715438a7-d5fb-453d-8b52-fb76ec0d3054,twilio.com,gpt-5.4,eve,1,1,0,0,0,0,0,0,1,1,2,1,4,4,4,0,0,0,0,0,0,0,0,,,1,homepage,1,0,0
cb8981a5-84b3-45c8-b563-e305caf84ba8,netlify.com,gpt-5.4,eve,1,1,0,0,0,0,0,0,1,1,1,3,5,5,5,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,0
9d6ac5cc-1240-40b5-a765-cb3eb4f8e26f,twilio.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,1,2,2,2,0,0,0,0,0,0,0,0,,,1,site_page,1,0,0
b167b7ae-9c3b-4bc8-b340-88d2e3a15ba5,miro.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,4,4,4,4,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
06dff4db-ab47-4bfd-a61b-c3668de40df8,ahrefs.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,4,4,4,4,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
446978c6-dad6-4ca0-b818-ea06c8c111f9,ahrefs.com,gpt-5.4,eve,0,1,0,0,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
00825d04-d8a8-4d73-a20d-177f81bbf00b,datadoghq.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,2,2,2,2,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,0
2a3e7b85-26b5-486a-8008-1c32967a483f,hubspot.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,1,4,4,4,0,0,0,0,0,0,0,0,,,1,site_page,1,0,0
4b075c7a-71cf-4148-b311-54cc34be6a91,confluent.io,gpt-5.4,eve,1,1,0,0,0,0,0,0,1,1,1,2,4,4,4,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
b59b5e3d-8c53-4b48-a213-d2206f5d0b1b,vultr.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,0,2,2,6,6,6,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
5100b666-fd5d-4eb0-a657-a13527f3721b,elevenlabs.io,gpt-5.4,eve,1,1,0,0,0,0,0,0,1,1,1,1,4,4,4,0,0,0,0,0,0,0,0,,,1,site_page,1,0,0
990cecc1-60e0-45e7-bb58-c27b3537dcd4,netlify.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,1,1,2,3,3,3,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,0
effcc187-ab69-4107-aac5-618f9822d8b0,neon.tech,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,1,1,6,7,7,7,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,0
cbf0d75f-7854-4890-b9ba-9730af920c18,basecamp.com,gpt-5.4,eve,1,0,0,0,0,0,0,0,1,0,1,0,4,4,4,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
f2935e03-02ee-4bf0-89c0-66ca48254dde,elevenlabs.io,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,1,1,3,5,5,5,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,0
93283d8b-8a97-4c07-b9bf-73cdd78e7b94,vultr.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,3,1,1,1,0,0,0,0,0,0,0,0,,,0,,0,0,0
7a14d1ae-1931-478c-b799-8d1df5bcb765,docusign.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,3,6,6,6,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
593f919b-f9fe-45c7-a0c7-f71e302162d3,netlify.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,1,1,6,7,7,7,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,0
6486524d-e431-4fbe-9b03-5e97fb4f13ca,confluent.io,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,3,4,4,4,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
66bf5917-629a-4e55-a6be-2f367498f9ef,confluent.io,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,3,4,4,4,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
975ede55-12b5-4a1c-84cf-8659c913dbc0,docusign.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,1,1,1,3,3,3,0,0,0,0,0,0,0,0,,,1,homepage,0,0,0
441f8bb6-6767-4ff2-b0fb-aff2622ee111,asana.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,0
e4521ee4-e0be-469b-8f0a-03025498f6c8,ahrefs.com,gpt-5.4,eve,0,1,0,0,0,0,0,0,,,0,1,1,1,1,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
0c79183c-7351-414f-9084-2da6836ba5d0,hubspot.com,gpt-5.4,eve,0,0,0,1,0,0,0,0,,,0,0,4,4,4,0,0,0,0,0,0,0,0,,,1,site_page,1,0,0
c579c0ef-e4bd-460e-b842-81685a96eb10,snowflake.com,gpt-5.4,eve,0,1,0,1,0,0,0,0,,,0,1,9,9,9,0,0,0,0,0,0,0,0,,,1,docs_page,0,0,0
433a3fa3-4c0d-4294-9f50-b6a9be24e486,airtable.com,gpt-5.4,eve,1,1,0,1,0,0,0,0,1,0,1,2,5,5,5,0,0,0,0,0,0,0,0,,,1,site_page,0,0,0
